year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,2545,1.1 B,Cao,Jianwei,Cao Jianwei,5/30/1978,45,Male,China,China,Shangyu,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Caprotti,Giuliana,Giuliana Caprotti,11/21/1940,83,Female,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Caprotti,Marina,Marina Caprotti,1/17/1978,46,Female,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Chang,Kuo-Ming,Chang Kuo-Ming,,,Male,Taiwan,Taiwan,Taipei,Logistics,['Logistics'],,,FALSE,Increased
2024,4,2545,1.1 B,Charles,Bernard,Bernard Charles,3/30/1957,67,Male,France,,,Diversified,['Diversified'],,,TRUE,
2024,4,2545,1.1 B,Chen,Wenyuan,Chen Wenyuan & family,1/1/1968,56,Male,China,China,Suzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1 B,Christodoulou,John,John Christodoulou,5/24/1965,58,Male,United Kingdom,Monaco,Monaco,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,2545,1.1 B,Chua,Thian Poh,Chua Thian Poh,7/11/1948,75,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2545,1.1 B,Co,Susan,Susan Co,11/8/1957,66,Female,Philippines,Philippines,Manila,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2545,1.1 B,Demidov,Pavel,Pavel Demidov & family,11/30/1968,55,Male,Russia,Russia,Moscow,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2545,1.1 B,Desai,Ashwin,Ashwin Desai,9/18/1951,72,Male,India,India,Surat,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Dong,Zengping,Dong Zengping,,54,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1 B,Erikawa,Keiko,Keiko Erikawa,1/3/1949,75,Female,Japan,Japan,Yokohama City,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,2545,1.1 B,Erikawa,Yoichi,Yoichi Erikawa,10/26/1950,73,Male,Japan,Japan,Yokohama City,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,2545,1.1 B,Ermírio de Moraes,Clóvis,Clóvis Ermírio de Moraes,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1 B,Fetisov,Gleb,Gleb Fetisov,6/5/1966,57,Male,Russia,Cyprus,Limassol,Telecom,['Telecom'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Fogel,Sergio,Sergio Fogel,12/22/1963,60,Male,Uruguay,Uruguay,Montevideo,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2545,1.1 B,French,Scot,Scot French,10/1/1970,53,Male,United States,United States,Bal Harbour,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2545,1.1 B,Fung,William,William Fung,2/21/1949,75,Male,Hong Kong,Hong Kong,Hong Kong,Logistics,['Logistics'],,,FALSE,Returned to List
2024,4,2545,1.1 B,Gans,Michael,Michael Gans & family,8/14/1963,60,Male,Luxembourg,Switzerland,Baar,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1 B,Gattyan,Gyorgy,Gyorgy Gattyan,,,Male,Hungary,Hungary,Budapest,Media & Entertainment,['Media & Entertainment'],,,TRUE,
2024,4,2545,1.1 B,Gibbon,Charles,Charles Gibbon,5/19/1949,74,Male,New Zealand,Australia,Bellawongarah,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1 B,Giorgetta,Simona,Simona Giorgetta,4/24/1977,46,Female,Italy,Italy,Milan,Construction & Engineering,['Construction & Engineering'],,,FALSE,Decreased
2024,4,2545,1.1 B,Gokongwei,Lance,Lance Gokongwei,12/1/1967,56,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,2545,1.1 B,Goldman,Jane,Jane Goldman,7/29/1955,68,Female,United States,United States,New York,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,2545,1.1 B,Goldman Fowler,Amy,Amy Goldman Fowler,4/19/1954,69,Female,United States,United States,Rhinebeck,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,2545,1.1 B,Gracias,Antonio,Antonio Gracias,11/6/1970,53,Male,United States,United States,Chicago,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2545,1.1 B,Graves,Ryan,Ryan Graves,7/3/1983,40,Male,United States,United States,Kauai,Technology,['Technology'],,Entrepreneur,TRUE,Returned to List
2024,4,2545,1.1 B,Grendene Bartelle,Pedro,Pedro Grendene Bartelle,1/23/1950,74,Male,Brazil,Brazil,Sao Paulo,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Haji-Ioannou,Clelia,Clelia Haji-Ioannou,1/1/1971,53,Female,Cyprus,Monaco,Monte Carlo,Service,['Service'],,,FALSE,Increased
2024,4,2545,1.1 B,He,Zuxun,He Zuxun,10/28/1965,58,Male,China,China,Kunming,Food & Beverage,['Food & Beverage'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Herz,Christian,Christian Herz,,,Male,Germany,Germany,Hamburg,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Herz,Michaela,Michaela Herz,,,Female,Germany,Germany,Hamburg,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Hindawi,Orion,Orion Hindawi,1/10/1980,44,Male,United States,United States,Seattle,Technology,['Technology'],Tanium,CEO,TRUE,Decreased
2024,4,2545,1.1 B,Hong,Arthur Xiaobo,Arthur Xiaobo Hong,1/1/1972,52,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Hong,Feng,Hong Feng,1/1/1977,47,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Increased
2024,4,2545,1.1 B,Howley,Nicholas,Nicholas Howley,3/12/1962,62,Male,United States,United States,Key West,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1 B,Huang,Jiangji,Huang Jiangji,,,Male,Hong Kong,China,Beijing,Technology,['Technology'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Jasti,Subbamma,Subbamma Jasti,1/1/1933,91,Female,India,India,Hyderabad,Healthcare,['Healthcare'],,,FALSE,
2024,4,2545,1.1 B,Kahn,Morris,Morris Kahn,1/1/1930,94,Male,Israel,Israel,Beit Yanay,Technology,['Technology'],,,TRUE,Increased
2024,4,2545,1.1 B,Kamprad,Jonas,Jonas Kamprad,3/4/1966,58,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Kamprad,Mathias,Mathias Kamprad,6/27/1969,54,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Kamprad,Peter,Peter Kamprad,3/29/1964,60,Male,Sweden,Belgium,Tervuren,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Kemper,Diane,Diane Kemper,7/21/1945,78,Female,United States,United States,New York,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,2545,1.1 B,Kendrick,Ken,Ken Kendrick,9/2/1943,80,Male,United States,United States,Paradise Valley,Sports,['Sports'],,,TRUE,Increased
2024,4,2545,1.1 B,Khan,Muhammed Aziz,Muhammed Aziz Khan,3/1/1955,69,Male,Bangladesh,Singapore,Singapore,Energy,['Energy'],,,TRUE,Increased
2024,4,2545,1.1 B,Kiani,Joe,Joe Kiani,9/16/1964,59,Male,United States,United States,Irvine,Healthcare,['Healthcare'],Masimo,Chairman and CEO,TRUE,Decreased
2024,4,2545,1.1 B,Kim,Jae-young,Kim Jae-young,11/1/1973,50,Male,South Korea,South Korea,Seongnam,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,2545,1.1 B,Kim,Jung-woong,Kim Jung-woong,1/1/1975,49,Male,South Korea,South Korea,Seoul,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,2545,1.1 B,Kim,Taek-jin,Kim Taek-jin,3/14/1967,57,Male,South Korea,South Korea,Seoul,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,2545,1.1 B,Koo,Bon-sik,Koo Bon-sik,6/28/1958,65,Male,South Korea,South Korea,Seoul,Technology,['Technology'],Heesung,,FALSE,Remained Even
2024,4,2545,1.1 B,Kosogov,Andrei,Andrei Kosogov,3/15/1961,63,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Krystynak,John,John Krystynak,5/1/1968,55,Male,United States,United States,Incline Village,Media & Entertainment,['Media & Entertainment'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Kum,Michael,Michael Kum,1/1/1945,79,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,2545,1.1 B,Kvetnoi,Lev,Lev Kvetnoi,8/27/1965,58,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,2545,1.1 B,Levchin,Max,Max Levchin,7/11/1975,48,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Levinson,Art,Art Levinson,3/31/1950,74,Male,United States,United States,Hillsborough,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,2545,1.1 B,Li,Jinyang,Li Jinyang,,,Female,China,China,Chifeng,Metals & Mining,['Metals & Mining'],,,FALSE,Decreased
2024,4,2545,1.1 B,Li,Wanqiang,Li Wanqiang,8/1/1977,46,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Increased
2024,4,2545,1.1 B,Li,Xiaohua,Li Xiaohua & family,1/1/1962,62,Male,China,China,Yuxi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Li,Zhiyuan,Li Zhiyuan,1/1/1955,69,Male,China,China,Haikou,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1 B,Ling,Bin,Ling Bin,7/1/1968,55,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1 B,Liu,Chengyu,Liu Chengyu & family,7/26/1962,61,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Liu,Fangyi,Liu Fangyi,,54,Male,China,China,Shanghai,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2545,1.1 B,Liu,Ming Chung,Liu Ming Chung,1/1/1963,61,Male,Brazil,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Liu,Xiucai,Liu Xiucai & family,3/1/1957,67,Male,United States,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Lo,Kenneth,Kenneth Lo,10/9/1938,85,Male,United Kingdom,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],,,FALSE,Returned to List
2024,4,2545,1.1 B,Locks,Itamar,Itamar Locks & family,1/1/1955,69,Male,Brazil,Brazil,Rondonopolis,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1 B,Lu,Zongjun,Lu Zongjun,6/1/1963,60,Male,China,China,Shanghai,Logistics,['Logistics'],,,TRUE,Decreased
2024,4,2545,1.1 B,Ma,Yunsheng,Ma Yunsheng,12/1/1962,61,Male,China,China,Binzhou,Diversified,['Diversified'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Madar,Jean,Jean Madar,3/1/1959,65,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2545,1.1 B,Maggi,Blairo,Blairo Maggi,5/29/1956,67,Male,Brazil,Brazil,Cuiaba,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1 B,Mao,Zhongwu,Mao Zhongwu,8/13/1962,61,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Motta,Stanley,Stanley Motta,6/15/1945,78,Male,Panama,,,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,2545,1.1 B,Muglia,Bob,Bob Muglia,10/2/1959,64,Male,United States,United States,Mercer Island,Technology,['Technology'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Okada,Kazuo,Kazuo Okada,10/3/1942,81,Male,Japan,Japan,Tokyo,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Decreased
2024,4,2545,1.1 B,Osathanugrah,Niti,Niti Osathanugrah,10/18/1973,50,Male,Thailand,Thailand,Bangkok,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2024,4,2545,1.1 B,Oswal,Motilal,Motilal Oswal,5/12/1962,61,Male,India,India,Mumbai,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2545,1.1 B,Parekh,Kalpana,Kalpana Parekh,1/1/1953,71,Female,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2545,1.1 B,Patterson ,Michael,Michael Patterson,12/1/1974,49,Male,United States,United States,New York City,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2545,1.1 B,Pires Oliveira Dias,Carlos,Carlos Pires Oliveira Dias,5/24/1951,72,Male,Brazil,Brazil,Sao Paolo,Healthcare,['Healthcare'],,,FALSE,
2024,4,2545,1.1 B,Plank,Kevin,Kevin Plank,8/13/1972,51,Male,United States,United States,Lutherville-Timonium,Fashion & Retail,['Fashion & Retail'],Under Armour,Chairman and CEO,TRUE,Remained Even
2024,4,2545,1.1 B,Preston,Forrest,Forrest Preston,3/22/1933,91,Male,United States,United States,Cleveland,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2545,1.1 B,Qi,Xiangdong,Qi Xiangdong,10/1/1970,53,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1 B,Qian,Jinghong,Qian Jinghong,1/1/1973,51,Female,China,China,Wuxi,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2545,1.1 B,Qin,Hua,Qin Hua,1/1/1968,56,Male,China,China,Liaocheng,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2545,1.1 B,Rappoport,Andrei,Andrei Rappoport,6/22/1963,60,Male,Russia,Switzerland,Lugano,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2545,1.1 B,Rechulski Santo Domingo,Vera,Vera Rechulski Santo Domingo,12/26/1948,75,Female,Brazil,Bermuda,,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,2545,1.1 B,Rinke,Alexander,Alexander Rinke,4/23/1989,34,Male,Germany,Germany,Munich,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1 B,Saputo,Francesco,Francesco Saputo,,,Male,Canada,Canada,Montreal,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1 B,Scripilliti,Carlos Eduardo M.,Carlos Eduardo M. Scripilliti,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1 B,Shan,Weijian,Weijian Shan,1/1/1954,70,Male,Hong Kong,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2545,1.1 B,Shin,Chang-jae,Shin Chang-jae,10/31/1953,70,Male,South Korea,South Korea,Seoul,Finance & Investments,['Finance & Investments'],Kyobo Life Insurance,,FALSE,Returned to List
2024,4,2545,1.1 B,Shroff,Rajju,Rajju Shroff,10/20/1933,90,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Song,Fei,Song Fei,9/12/1966,57,Male,China,China,Yantai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Squinzi,Marco,Marco Squinzi,9/23/1971,52,Male,Italy,Italy,Milan,Construction & Engineering,['Construction & Engineering'],,,FALSE,Decreased
2024,4,2545,1.1 B,Squinzi,Veronica,Veronica Squinzi,1/1/1972,52,Female,Italy,Italy,Milan,Construction & Engineering,['Construction & Engineering'],,,FALSE,Decreased
2024,4,2545,1.1 B,Stul,Manny,Manny Stul,5/9/1949,74,Male,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Suherman,Benny ,Benny Suherman,1/6/1948,76,Male,Indonesia,Indonesia,Jakarta,Media & Entertainment,['Media & Entertainment'],,,TRUE,
2024,4,2545,1.1 B,Sun,Weijie,Sun Weijie,7/26/1963,60,Male,China,China,Yantai,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Sviblov,Vladislav,Vladislav Sviblov,1/19/1980,44,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,TRUE,
2024,4,2545,1.1 B,Swift,Taylor,Taylor Swift,12/13/1989,34,Female,United States,United States,Nashville,Media & Entertainment,['Media & Entertainment'],,Musician,TRUE,
2024,4,2545,1.1 B,Tan,Lili,Tan Lili,,,Female,China,China,Guangzhou,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1 B,Tang,Aoqi,Tang Aoqi & family,4/11/1945,78,Male,China,China,Changzhou,Automotive,['Automotive'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Tangkaravakoon,Prachak,Prachak Tangkaravakoon,3/26/1944,80,Male,Thailand,Thailand,Bangkok,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Tenev,Vlad,Vlad Tenev,2/13/1987,37,Male,United States,United States,Palo Alto,Finance & Investments,['Finance & Investments'],Robinhood,Cofounder(s),TRUE,Returned to List
2024,4,2545,1.1 B,Tseng,Sing-ai,Tseng Sing-ai,,,Female,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,2545,1.1 B,Tuchman,Kenneth,Kenneth Tuchman,10/23/1959,64,Male,United States,United States,Denver,Service,['Service'],,,TRUE,Decreased
2024,4,2545,1.1 B,Vardanyan,Ruben,Ruben Vardanyan & family,5/25/1968,55,Male,Armenia,Armenia,Erevan,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2545,1.1 B,Velloso,Regina Helena S.,Regina Helena S. Velloso,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1 B,Veres,Tibor,Tibor Veres,1/1/1962,62,Male,Hungary,Hungary,Budapest,Diversified,['Diversified'],,,TRUE,
2024,4,2545,1.1 B,Voigt,Livia,Livia Voigt,7/10/2004,19,Female,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2545,1.1 B,Voigt de Assis,Dora,Dora Voigt de Assis,2/14/1998,26,Female,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2545,1.1 B,Wacker,Peter-Alexander,Peter-Alexander Wacker,10/2/1951,72,Male,Germany,Germany,Starnberg,Manufacturing,['Manufacturing'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Wang,Jianfeng,Wang Jianfeng & family,,54,Male,China,China,Ningbo,Automotive,['Automotive'],,,TRUE,Increased
2024,4,2545,1.1 B,Wang,Jianyi,Wang Jianyi,1/12/1963,61,Male,China,China,Hangzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1 B,Wang,Jinhua,Wang Jinhua,4/12/1963,60,Male,China,China,Hangzhou,Metals & Mining,['Metals & Mining'],,,TRUE,
2024,4,2545,1.1 B,Wong,Allan,Allan Wong,4/1/1950,74,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Wu,Bo,Wu Bo,5/1/1954,69,Male,China,China,Nanjing,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Wu,Eugene,Eugene Wu,5/3/1945,78,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2024,4,2545,1.1 B,Wu,Kaiting,Wu Kaiting,12/1/1969,54,Male,Hong Kong,China,Xiamen,Telecom,['Telecom'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Wu,Xubo,Wu Xubo,1/1/1985,39,Male,China,China,Guangzhou,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1 B,Xiang,Wenbo,Xiang Wenbo,6/21/1962,61,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Xiu,Laigui,Xiu Laigui,7/1/1954,69,Male,China,China,Tonghua,Healthcare,['Healthcare'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Xu,Yuejuan,Xu Yuejuan,1/24/1962,62,Female,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1 B,Yang,Tingdong,Yang Tingdong,5/20/1960,63,Male,China,China,Suqian,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1 B,Yang,Ying,Yang Ying & family,4/1/1963,61,Female,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,
2024,4,2545,1.1 B,Yao,Hsiao Tung,Yao Hsiao Tung,1/1/1940,84,Male,Singapore,Singapore,Singapore,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Yu,Faxiang,Yu Faxiang,10/7/1971,52,Male,China,China,Shaoxing,Media & Entertainment,['Media & Entertainment'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Zhang,Jianguo,Zhang Jianguo & family,1/7/1963,61,Male,China,China,guangzhou,Energy,['Energy'],,,TRUE,
2024,4,2545,1.1 B,Zhang,Xin,Zhang Xin,8/24/1965,58,Female,China,China,Beijing,Real Estate,['Real Estate'],SOHO China,"Cofounder, CEO",TRUE,Decreased
2024,4,2545,1.1 B,Zhang,Yubai,Zhang Yubai,10/1/1964,59,Male,China,China,Suqian,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1 B,Zhou,Liangzhang,Zhou Liangzhang & family,1/1/1963,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Returned to List
2024,4,2692,1.0 B,Altman,Sam,Sam Altman,4/22/1985,38,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],Y Combinator,President,TRUE,
2024,4,2692,1.0 B,Bacon,Louis,Louis Bacon,7/25/1956,67,Male,United States,United States,Oyster Bay,Finance & Investments,['Finance & Investments'],"Moore Capital Management, LP",Founder,TRUE,Decreased
2024,4,2692,1.0 B,Belo,William,William Belo,7/1/1945,78,Male,Philippines,Philippines,Manila,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2692,1.0 B,Benacin,Philippe,Philippe Benacin,1/15/1959,65,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2692,1.0 B,Blecher,Lennart,Lennart Blecher,1/1/1955,69,Male,Sweden,Switzerland,Zurich,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1.0 B,Boholyubov,Henadiy,Henadiy Boholyubov,1/1/1962,62,Male,Ukraine,Ukraine,Dnipro,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,2692,1.0 B,Budiman,Marina,Marina Budiman,9/5/1961,62,Female,Indonesia,Indonesia,Jakarta,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1.0 B,Burch,Tory,Tory Burch,6/17/1966,57,Female,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],Tory Burch,Executive Chairman & Chief Creative Officer,TRUE,Returned to List
2024,4,2692,1.0 B,Cai,Hongbin,Cai Hongbin,,,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2692,1.0 B,Carmignac,Edouard,Edouard Carmignac,9/4/1947,76,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2024,4,2692,1.0 B,Chang,Pyung-soon,Chang Pyung-soon,1/3/1951,73,Male,South Korea,South Korea,Seoul,Service,['Service'],Kyowon Group,,TRUE,Returned to List
2024,4,2692,1.0 B,Cheah,Cheng Hye,Cheah Cheng Hye,3/18/1954,70,Male,Malaysia,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1.0 B,Chen,Tianqiao,Tianqiao Chen,5/16/1973,50,Male,China,United States,Atherton,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2692,1.0 B,Chin,Jong Hwa,Chin Jong Hwa,6/1/1958,65,Male,Taiwan,Taiwan,Taoyuan,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2692,1.0 B,Chu,Jian,Chu Jian,4/1/1963,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2692,1.0 B,Costica,Yinon,Yinon Costica,11/13/1982,41,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,TRUE,
2024,4,2692,1.0 B,Cremonini,Luigi,Luigi Cremonini & family,4/28/1939,84,Male,Italy,Italy,Modena,Food & Beverage,['Food & Beverage'],,,TRUE,Returned to List
2024,4,2692,1.0 B,Cruanes,Thierry,Thierry Cruanes,6/23/1967,56,Male,United States,United States,San Mateo,Technology,['Technology'],,,TRUE,Returned to List
